incident_i,engine_area_c,exposure_c,incident_type_c,property_use_c,detector_c,structure_stat_c,cinjury_c,cfatal_c,finjury_c,ffatal_c,call_month_c,call_day_c,call_hour_c,dispatch_n,arrival_n,clear_n
10632,41,0,150,1,0,0,0,0,0,0,7,23,14,92,305,1152
10633,60,0,745,1,0,0,0,0,0,0,7,23,14,131,494,610
10634,33,0,111,1,0,4,0,0,0,0,7,23,14,81,330,7899
10635,50,0,700,1,0,0,0,0,0,0,7,23,14,82,386,544
10636,60,0,111,1,0,5,0,0,0,0,7,23,15,199,470,1849
10637,29,0,700,33,0,0,0,0,0,0,7,23,15,89,367,395
10638,30,0,411,1,2,0,0,0,0,0,7,23,15,159,463,685
10639,41,0,150,1,0,0,0,0,0,0,7,23,15,102,299,618
10640,54,0,150,6,0,0,0,0,0,0,7,23,15,166,483,1096
10641,52,0,111,1,0,2,0,0,0,0,7,23,16,92,233,3374
10642,51,0,111,9,0,0,0,0,0,0,7,23,17,96,384,509
10643,9,0,445,3,0,0,0,0,0,0,7,23,18,134,461,827
10644,60,0,511,1,0,0,0,0,0,0,7,23,19,368,773,857
10645,55,0,142,46,0,0,0,0,0,0,7,23,19,77,375,1154
10646,51,0,651,39,0,0,0,0,0,0,7,23,20,104,338,491
10647,33,0,651,1,0,2,0,0,0,0,7,23,20,138,380,1746
10648,60,0,700,8,0,0,0,0,0,0,7,23,21,76,460,810
10649,56,0,111,1,0,1,0,0,0,0,7,23,21,159,335,3347
10650,44,0,130,5,0,0,0,0,0,0,7,23,22,96,246,2118
10651,56,0,111,1,0,1,0,0,0,0,7,23,22,69,430,1513
10652,42,0,700,6,0,0,0,0,0,0,7,23,22,70,321,399
10653,55,0,411,1,0,0,0,0,0,0,7,23,23,114,471,1136
10654,9,0,118,7,3,0,0,0,0,0,7,23,23,168,371,878
10655,39,0,111,1,0,3,0,0,0,0,7,23,23,65,275,6706
10656,55,0,143,46,0,0,0,0,0,0,7,23,23,84,449,881
10657,52,0,700,1,0,0,0,0,0,0,7,24,0,176,475,667
10658,52,0,700,1,0,0,0,0,0,0,7,24,0,629,755,3615
10659,35,0,651,0,0,0,0,0,0,0,7,24,0,148,552,898
10660,42,0,440,1,0,0,0,0,0,0,7,24,1,104,405,946
10661,34,0,700,1,0,0,0,0,0,0,7,24,1,245,642,813
10662,58,0,700,1,0,0,0,0,0,0,7,24,1,188,477,720
10663,58,0,111,1,0,2,0,0,0,0,7,24,5,62,371,3886
10664,32,0,700,1,0,0,0,0,0,0,7,24,5,176,487,826
10665,29,0,111,1,0,4,0,0,0,0,7,24,5,159,429,6864
10666,57,0,100,0,0,0,0,0,0,0,7,24,6,68,404,2284
10667,58,0,111,1,0,2,0,0,0,0,7,24,6,86,415,1799
10668,60,0,0,9,0,0,0,0,0,0,7,24,7,94,319,3600
10669,54,0,411,25,0,0,0,0,0,0,7,24,7,14,392,734
10670,27,0,651,55,0,0,0,0,0,0,7,24,9,131,655,737
10671,57,0,130,6,0,0,0,0,0,0,7,24,9,82,645,1809
10672,0,0,130,6,0,0,0,0,0,0,7,24,9,61,430,1385
10673,32,0,111,1,0,1,1,0,0,0,7,24,10,95,433,4828
10674,60,0,700,1,0,0,0,0,0,0,7,24,11,107,473,577
10675,60,0,111,17,0,2,0,0,0,0,7,24,12,70,323,1404
10676,32,0,111,1,0,1,0,0,0,0,7,24,12,14,156,1713
10677,35,0,113,0,2,0,0,0,0,0,7,24,12,119,415,922
10678,32,0,111,1,3,2,0,0,1,0,7,24,13,87,354,3489
10679,30,0,745,4,0,0,0,0,0,0,7,24,13,69,292,1732
10680,44,0,130,6,0,0,0,0,0,0,7,24,13,54,268,1067
10681,51,0,745,9,0,0,0,0,0,0,7,24,13,83,982,1181
10682,27,0,745,57,0,0,0,0,0,0,7,24,13,96,360,364
10683,30,0,411,9,0,0,0,0,0,0,7,24,14,160,548,573
10684,44,0,160,8,0,0,0,0,0,0,7,24,14,94,289,1260
10685,32,0,700,52,0,0,0,0,0,0,7,24,14,42,65,658
10686,58,0,111,1,0,4,0,0,0,0,7,24,14,109,330,1480
10687,57,0,700,1,0,0,0,0,0,0,7,24,15,85,393,776
10688,59,0,611,1,0,0,0,0,0,0,7,24,15,111,235,243
10689,50,0,111,17,0,2,0,0,0,0,7,24,15,46,233,1282
10690,55,0,118,46,3,0,0,0,0,0,7,24,16,101,633,3029
10691,39,0,130,7,0,0,0,0,0,0,7,24,16,128,417,1064
10692,41,0,143,13,0,0,0,0,0,0,7,24,16,140,533,1335
10693,60,0,143,1,0,0,0,0,0,0,7,24,16,67,414,579
10694,34,0,745,0,0,0,0,0,0,0,7,24,16,53,310,810
10695,39,0,700,1,0,0,0,0,0,0,7,24,17,68,393,590
10696,40,0,160,5,0,0,0,0,0,0,7,24,17,101,313,597
10697,42,0,700,15,0,0,0,0,0,0,7,24,17,74,555,3620
10698,46,0,700,17,0,0,0,0,0,0,7,24,17,172,413,492
10699,58,0,151,6,0,0,0,0,0,0,7,24,18,116,291,422
10700,27,0,745,1,0,0,0,0,0,0,7,24,18,89,339,491
10701,52,0,700,12,0,0,0,0,0,0,7,24,19,15,293,466
10702,50,0,444,6,0,0,0,0,0,0,7,24,19,52,234,1527
10703,1,0,700,57,0,0,0,0,0,0,7,24,19,25,324,455
10704,50,0,151,5,0,0,0,0,0,0,7,24,20,83,523,527
10705,34,0,143,8,0,0,0,0,0,0,7,24,20,90,406,647
10706,27,0,745,1,0,0,0,0,0,0,7,24,20,158,862,950
10707,57,0,113,1,3,0,0,0,0,0,7,24,20,66,251,1436
10708,52,0,150,1,0,0,0,0,0,0,7,24,21,66,398,910
10709,34,0,143,8,0,0,0,0,0,0,7,24,21,178,367,648
10710,51,0,700,6,0,0,0,0,0,0,7,24,21,207,563,718
10711,50,0,111,39,0,1,0,0,0,0,7,24,21,0,0,27
10712,30,0,151,7,0,0,0,0,0,0,7,24,21,69,751,884
10713,9,0,151,35,0,0,0,0,0,0,7,24,21,164,721,1313
10714,52,0,150,1,0,0,0,0,0,0,7,24,22,143,379,807
10715,48,1,130,1,0,0,0,0,0,0,7,24,23,0,456,3696
10716,48,0,130,6,0,2,0,0,0,0,7,24,23,114,484,2555
10717,40,0,710,1,0,0,0,0,0,0,7,24,23,112,399,597
10718,46,0,111,1,3,2,0,0,0,0,7,24,23,109,338,2715
10719,56,0,900,30,0,0,0,0,0,0,7,24,23,169,637,830
10720,51,0,700,1,0,0,0,0,0,0,7,24,23,110,432,500
10721,30,0,111,1,0,2,0,0,0,0,7,25,0,59,240,4630
10722,1,0,651,0,0,0,0,0,0,0,7,25,0,149,725,2796
10723,55,0,151,105,0,0,0,0,0,0,7,25,0,79,549,707
10724,46,0,700,6,0,0,0,0,0,0,7,25,0,112,430,543
10725,29,0,745,40,0,0,0,0,0,0,7,25,0,76,389,837
10726,42,0,130,9,0,0,0,0,0,0,7,25,1,22,490,742
10727,1,0,700,6,0,0,0,0,0,0,7,25,1,161,637,655
10728,30,0,111,1,0,2,0,0,0,0,7,25,1,16,167,3028
10729,27,0,130,25,0,0,0,0,0,0,7,25,1,129,657,2017
10730,27,0,745,39,0,0,0,0,0,0,7,25,2,124,493,531
10731,58,0,745,1,0,0,0,0,0,0,7,25,3,76,307,400
10732,33,0,150,6,0,0,0,0,0,0,7,25,3,78,405,1665
10733,57,0,700,70,0,0,0,0,0,0,7,25,3,127,418,662
10734,58,0,118,7,1,0,0,0,0,0,7,25,3,102,282,949
10735,55,0,412,1,0,0,0,0,0,0,7,25,3,119,515,1062
10736,57,0,151,9,0,0,0,0,0,0,7,25,4,162,400,973
10737,34,0,745,22,0,0,0,0,0,0,7,25,5,75,435,532
10738,51,0,130,1,0,0,0,0,0,0,7,25,5,177,707,2804
10739,56,0,111,0,0,1,0,0,0,0,7,25,6,100,374,5605
10740,60,0,445,1,0,0,0,0,0,0,7,25,7,117,358,1186
10741,46,0,111,1,0,1,0,0,0,0,7,25,9,95,349,4450
10742,34,0,745,0,0,0,0,0,0,0,7,25,10,56,168,438
10743,51,0,600,1,0,0,0,0,0,0,7,25,10,84,498,766
10744,39,0,150,13,0,0,0,0,0,0,7,25,10,106,658,1531
10745,46,0,700,17,0,0,0,0,0,0,7,25,11,259,605,688
10746,44,0,700,6,0,0,0,0,0,0,7,25,11,111,409,1031
10747,59,0,444,1,0,0,0,0,0,0,7,25,11,56,355,1361
10748,46,0,700,1,0,0,0,0,0,0,7,25,11,151,285,417
10749,57,0,745,17,0,0,0,0,0,0,7,25,12,111,377,409
10750,42,0,600,25,0,0,0,0,0,0,7,25,12,213,0,829
10751,42,0,113,0,1,0,0,0,0,0,7,25,12,91,375,951
10752,53,0,151,17,0,0,0,0,0,0,7,25,13,56,283,779
10753,27,0,151,46,0,0,0,0,0,0,7,25,13,56,364,711
10754,27,0,700,6,0,0,0,0,0,0,7,25,14,90,422,592
10755,44,0,143,13,0,0,0,0,0,0,7,25,14,6,9,503
10756,54,0,651,1,0,0,0,0,0,0,7,25,15,89,327,463
10757,9,0,445,0,0,0,0,0,0,0,7,25,15,77,279,1216
10758,40,0,600,1,0,0,0,0,0,0,7,25,15,162,470,772
10759,42,0,111,1,0,2,0,0,0,0,7,25,15,76,444,3033
10760,27,0,700,39,0,0,0,0,0,0,7,25,15,113,558,959
10761,54,0,444,1,0,1,0,0,0,0,7,25,15,31,325,2569
10762,56,0,745,9,0,0,0,0,0,0,7,25,15,112,261,282
10763,40,0,151,6,0,0,0,0,0,0,7,25,16,75,389,687
10764,50,0,111,1,0,1,0,0,0,0,7,25,16,55,206,5405
10765,1,0,411,7,0,0,0,0,0,0,7,25,16,16,676,1654
10766,55,0,118,1,3,0,0,0,0,0,7,25,16,53,375,2537
10767,60,0,444,3,0,0,0,0,0,0,7,25,17,12,401,2562
10768,44,0,412,10,0,0,0,0,0,0,7,25,17,183,550,1959
10769,53,0,600,1,0,0,0,0,0,0,7,25,17,96,325,735
10770,59,0,600,1,0,0,0,0,0,0,7,25,18,109,432,929
10771,50,0,445,7,0,0,0,0,0,0,7,25,18,116,389,495
10772,52,0,600,6,0,0,0,0,0,0,7,25,18,288,508,615
10773,34,0,745,0,0,0,0,0,0,0,7,25,18,94,397,914
10774,52,0,445,1,0,0,0,0,0,0,7,25,18,111,609,1976
10775,42,0,600,6,0,0,0,0,0,0,7,25,19,108,453,678
10776,56,0,420,1,0,0,0,0,0,0,7,25,19,130,618,6251
10777,53,0,600,1,0,0,0,0,0,0,7,25,19,43,89,212
10778,55,0,745,1,0,0,0,0,0,0,7,25,20,123,431,480
10779,52,0,745,1,0,0,0,0,0,0,7,25,20,53,472,652
10780,52,0,700,6,0,0,0,0,0,0,7,25,20,91,310,542
10781,1,0,444,9,0,0,0,0,0,0,7,25,20,94,911,20000
10782,17,0,444,6,0,0,0,0,0,0,7,25,20,86,524,890
10783,59,0,445,1,0,0,0,0,0,0,7,25,20,38,444,850
10784,52,0,111,1,0,3,0,0,0,0,7,25,21,79,264,4323
10785,53,0,445,1,0,0,0,0,0,0,7,25,21,164,535,886
10786,39,0,151,6,0,0,0,0,0,0,7,25,21,66,399,1233
10787,59,0,611,1,0,0,0,0,0,0,7,25,21,44,443,502
10788,9,0,111,1,0,2,0,0,0,0,7,25,21,140,397,4656
10789,39,0,445,1,0,0,0,0,0,0,7,25,21,100,384,7464
10790,9,0,130,6,0,0,0,0,0,0,7,25,21,152,568,962
10791,55,0,111,1,0,0,0,0,0,0,7,25,21,81,310,418
10792,56,0,710,12,0,0,0,0,0,0,7,25,21,217,508,911
10793,60,0,551,1,0,0,0,0,0,0,7,25,22,66,952,3186
10794,33,0,445,6,0,0,0,0,0,0,7,25,22,86,486,595
10795,53,0,700,1,0,0,0,0,0,0,7,25,22,223,428,633
10796,9,0,111,1,0,2,0,0,0,0,7,25,22,125,513,8903
10797,56,0,111,17,0,3,0,0,0,0,7,25,23,92,334,4172
10798,34,0,444,6,0,0,0,0,0,0,7,26,0,28,295,1637
10799,51,0,700,1,0,0,0,0,0,0,7,26,0,81,520,663
10800,53,0,130,9,0,0,0,0,0,0,7,26,1,50,0,345
10801,48,0,445,1,0,0,0,0,0,0,7,26,3,75,613,1072
10802,60,0,735,1,0,0,0,0,0,0,7,26,4,230,521,976
10803,9,0,745,0,0,0,0,0,0,0,7,26,4,88,386,456
10804,33,0,600,7,0,0,0,0,0,0,7,26,4,145,680,1311
10805,60,0,111,1,0,1,0,0,0,0,7,26,5,74,333,1188
10806,42,0,700,7,0,0,0,0,0,0,7,26,6,109,202,213
10807,33,0,411,112,0,0,0,0,0,0,7,26,6,52,320,1112
10808,56,0,700,6,0,0,0,0,0,0,7,26,9,125,422,564
10809,33,0,611,0,0,0,0,0,0,0,7,26,9,9,333,442
10810,29,1,111,1,0,1,0,0,0,0,7,26,9,0,0,0
10811,29,0,111,1,0,4,0,0,0,0,7,26,9,101,363,8131
10812,39,0,740,1,0,0,0,0,0,0,7,26,10,99,386,394
10813,30,0,700,25,0,0,0,0,0,0,7,26,11,191,605,894
10814,9,0,745,23,0,0,0,0,0,0,7,26,11,160,564,623
10815,58,0,700,1,0,0,0,0,0,0,7,26,11,69,272,312
10816,46,0,700,17,0,0,0,0,0,0,7,26,12,100,289,364
10817,41,0,700,1,0,0,0,0,0,0,7,26,12,126,317,412
10818,59,0,445,1,0,0,0,0,0,0,7,26,14,84,435,904
10819,60,0,600,1,0,0,0,0,0,0,7,26,14,56,386,468
10820,59,0,445,1,0,0,0,0,0,0,7,26,15,108,466,1133
10821,54,0,745,1,0,0,0,0,0,0,7,26,16,71,503,573
10822,9,0,411,7,0,0,0,0,0,0,7,26,16,51,392,655
10823,9,0,700,0,0,0,0,0,0,0,7,26,17,67,323,476
10824,17,0,745,0,0,0,0,0,0,0,7,26,17,101,316,1122
10825,54,0,113,1,3,0,0,0,0,0,7,26,17,59,434,979
10826,46,0,111,1,0,2,0,0,0,0,7,26,18,111,310,6990
10827,48,0,445,13,0,0,0,0,0,0,7,26,19,58,499,759
10828,46,0,700,1,0,0,0,0,0,0,7,26,20,172,519,655
10829,1,0,745,2,0,0,0,0,0,0,7,26,20,73,351,521
10830,42,0,111,1,0,1,0,0,0,0,7,26,20,80,90,4001
10831,59,0,411,6,0,0,0,0,0,0,7,26,21,76,356,688
10832,55,0,111,1,0,2,0,0,0,0,7,26,23,74,369,4205
10833,27,0,135,115,0,0,0,0,0,0,7,26,23,276,496,2061
10834,54,0,463,6,0,0,0,0,0,0,7,26,23,58,370,667
10835,55,0,130,14,0,0,0,0,0,0,7,26,23,100,450,1167
10836,53,0,444,76,0,0,0,0,0,0,7,27,0,84,359,1062
10837,30,0,130,6,0,0,0,0,0,0,7,27,0,69,567,2694
10838,17,0,700,22,0,0,0,0,0,0,7,27,0,112,500,1724
10839,53,0,130,1,0,0,0,0,0,0,7,27,0,182,452,1441
10840,46,0,111,1,0,2,0,0,0,0,7,27,2,104,396,4082
10841,29,0,130,6,0,0,0,0,0,0,7,27,2,103,662,1643
10842,46,0,111,1,0,0,0,0,0,0,7,27,2,12,389,3694
10843,40,0,745,1,0,0,0,0,0,0,7,27,3,176,674,895
10844,34,0,745,74,0,0,0,0,0,0,7,27,4,136,551,625
10845,50,0,710,1,0,0,0,0,0,0,7,27,5,145,376,475
10846,46,0,551,6,0,0,0,0,0,0,7,27,6,24,251,1201
10847,50,0,651,1,0,0,0,0,0,0,7,27,6,184,381,471
10848,59,0,745,9,0,0,0,0,0,0,7,27,6,78,383,402
10849,50,0,651,9,0,0,0,0,0,0,7,27,7,253,468,605
10850,46,0,700,13,0,0,0,0,0,0,7,27,8,130,333,474
10851,59,0,411,6,0,0,0,0,0,0,7,27,8,37,362,1822
10852,30,0,700,24,0,0,0,0,0,0,7,27,9,87,345,358
10853,41,0,445,6,0,0,0,0,0,0,7,27,9,99,500,684
10854,9,0,400,35,0,0,0,0,0,0,7,27,9,88,476,982
10855,58,0,444,1,0,0,0,0,0,0,7,27,9,223,473,988
10856,56,0,131,31,0,1,0,0,0,0,7,27,10,139,583,1399
10857,56,1,111,1,0,1,0,0,0,0,7,27,10,0,536,1376
10858,46,0,700,1,0,0,0,0,0,0,7,27,10,125,484,608
10859,46,0,111,1,3,2,0,0,0,0,7,27,10,17,23,2945
10860,60,0,412,1,0,0,0,0,0,0,7,27,10,90,360,558
10861,9,0,151,35,0,0,0,0,0,0,7,27,11,80,389,758
10862,32,0,130,35,0,0,0,0,0,0,7,27,11,73,596,1548
10863,9,0,150,35,0,0,0,0,0,0,7,27,11,127,456,1022
10864,42,0,111,1,0,1,0,0,0,0,7,27,12,97,535,1164
10865,27,0,700,41,0,0,0,0,0,0,7,27,12,116,289,293
10866,58,0,111,1,0,1,0,0,0,0,7,27,12,183,423,1911
10867,27,0,471,7,0,0,0,0,0,0,7,27,13,16,66,1498
10868,30,0,600,1,0,0,0,0,0,0,7,27,13,72,289,718
10869,50,0,745,1,0,0,0,0,0,0,7,27,13,125,400,504
10870,56,0,150,1,0,0,0,0,0,0,7,27,13,59,271,889
10871,27,0,118,13,3,0,0,0,0,0,7,27,14,99,335,587
10872,48,0,130,1,0,0,0,0,0,0,7,27,14,0,747,6200
10873,48,1,111,1,0,1,0,0,0,0,7,27,14,0,747,6200
10874,48,1,130,1,0,0,0,0,0,0,7,27,14,0,747,6200
10875,48,1,111,1,0,1,0,0,0,0,7,27,14,0,747,6200
10876,48,0,130,1,0,0,0,0,0,0,7,27,14,59,503,6200
10877,17,0,700,33,0,0,0,0,0,0,7,27,14,147,403,870
10878,51,0,700,1,0,0,0,0,0,0,7,27,15,74,475,741
10879,56,0,111,1,0,2,0,0,0,0,7,27,15,60,403,3759
10880,39,0,111,9,0,0,0,0,0,0,7,27,15,11,28,42
10881,59,0,600,17,0,0,0,0,0,0,7,27,16,92,365,774
10882,52,0,745,1,0,0,0,0,0,0,7,27,16,119,560,761
10883,55,0,151,93,0,0,0,0,0,0,7,27,17,137,502,1131
10884,33,0,130,122,0,0,0,0,0,0,7,27,18,172,487,1002
10885,55,0,700,1,0,0,0,0,0,0,7,27,18,258,1305,1561
10886,1,0,700,12,0,0,0,0,0,0,7,27,18,11,236,1241
10887,51,0,600,0,0,0,0,0,0,0,7,27,18,131,458,1452
10888,56,0,111,1,0,1,0,0,0,0,7,27,18,102,322,1610
10889,46,0,700,13,0,0,0,0,0,0,7,27,18,181,377,427
10890,54,0,440,15,0,0,0,0,0,0,7,27,18,189,509,3106
10891,42,0,111,1,0,1,0,0,0,0,7,27,19,156,396,5050
10892,35,0,700,1,0,0,0,0,0,0,7,27,20,99,374,818
10893,29,0,600,8,0,0,0,0,0,0,7,27,20,109,398,680
10894,57,0,130,6,0,0,0,0,0,0,7,27,21,53,230,799
10895,1,0,745,41,0,0,0,0,0,0,7,27,21,138,532,2384
10896,51,0,445,1,0,0,0,0,0,0,7,27,21,431,946,1387
10897,40,0,111,1,0,1,0,0,0,0,7,27,21,55,292,4660
10898,33,0,160,1,0,0,0,0,0,0,7,27,22,147,493,1481
10899,33,0,445,5,0,0,0,0,0,0,7,27,22,356,536,548
10900,53,0,600,1,0,0,0,0,0,0,7,27,22,132,505,2052
10901,44,0,600,1,0,0,0,0,0,0,7,27,22,154,435,737
10902,59,0,710,17,0,0,0,0,0,0,7,27,22,161,730,951
10903,59,0,445,6,0,0,0,0,0,0,7,27,22,114,514,852
10904,51,0,600,1,0,0,0,0,0,0,7,27,22,139,510,552
10905,46,0,113,1,3,0,0,0,0,0,7,27,22,102,350,736
10906,56,0,700,7,0,0,0,0,0,0,7,27,22,267,495,688
10907,56,0,150,9,0,0,0,0,0,0,7,27,23,25,410,625
10908,41,0,150,9,0,0,0,0,0,0,7,27,23,191,644,710
10909,40,0,600,1,0,0,0,0,0,0,7,27,23,260,698,1004
10910,34,0,150,6,0,0,0,0,0,0,7,27,23,54,275,804
10911,60,0,118,1,2,0,1,0,0,0,7,27,23,71,587,3134
10912,59,0,463,7,0,0,0,0,0,0,7,27,23,251,680,837
10913,34,0,151,6,0,0,0,0,0,0,7,28,0,69,344,1435
10914,34,0,150,5,0,0,0,0,0,0,7,28,0,108,390,1372
10915,60,0,600,1,0,0,0,0,0,0,7,28,0,108,611,1032
10916,60,0,111,1,0,2,0,0,0,0,7,28,0,80,287,3364
10917,30,0,111,17,0,2,0,0,0,0,7,28,1,102,418,3537
10918,53,0,651,1,0,0,0,0,0,0,7,28,2,198,634,925
10919,60,0,111,1,0,4,0,0,0,0,7,28,2,47,261,3739
10920,30,0,445,7,0,0,0,0,0,0,7,28,2,98,508,877
10921,59,0,111,1,0,1,0,0,0,0,7,28,2,52,308,2320
10922,34,0,710,1,0,0,0,0,0,0,7,28,3,82,334,542
10923,57,0,440,1,0,0,0,0,0,0,7,28,3,90,405,795
10924,58,0,111,16,0,1,0,0,0,0,7,28,4,112,383,1407
10925,55,0,151,17,0,0,0,0,0,0,7,28,4,12,357,920
10926,55,0,151,0,0,0,0,0,0,0,7,28,4,106,596,1401
10927,60,0,111,1,0,4,0,0,0,0,7,28,4,66,293,3360
10928,34,0,111,1,0,4,0,0,0,0,7,28,4,114,425,8269
10929,50,0,130,7,0,0,0,0,0,0,7,28,5,79,380,1202
10930,30,0,745,15,0,0,0,0,0,0,7,28,7,97,359,524
10931,34,0,111,1,3,2,0,0,0,0,7,28,8,115,342,1270
10932,52,0,420,24,0,0,0,0,0,0,7,28,9,104,569,580
10933,58,0,700,6,0,0,0,0,0,0,7,28,9,58,293,474
10934,58,0,740,1,0,0,0,0,0,0,7,28,9,100,550,665
10935,59,0,160,46,0,0,0,0,0,0,7,28,10,99,411,834
10936,54,0,150,6,0,0,0,0,0,0,7,28,11,63,288,580
10937,32,0,141,6,0,0,0,0,0,0,7,28,11,109,399,897
10938,35,0,111,1,0,1,0,0,0,0,7,28,11,75,265,9834
10939,33,0,444,1,0,0,0,0,0,0,7,28,11,136,502,1273
10940,55,0,700,1,0,0,0,0,0,0,7,28,11,76,382,602
10941,58,0,745,1,0,0,0,0,0,0,7,28,12,291,495,602
10942,57,0,130,6,0,0,0,0,0,0,7,28,12,82,272,1173
10943,58,0,745,1,0,0,0,0,0,0,7,28,12,72,294,385
10944,40,0,151,17,0,0,0,0,0,0,7,28,13,142,462,944
10945,9,0,411,9,0,0,0,0,0,0,7,28,13,151,536,748
10946,60,0,700,1,0,0,0,0,0,0,7,28,13,83,356,386
10947,51,0,600,7,0,0,0,0,0,0,7,28,14,24,388,459
10948,9,0,111,0,0,1,0,0,0,0,7,28,14,52,420,553
10949,33,0,130,70,0,0,0,0,0,0,7,28,14,71,379,430
10950,32,0,150,1,0,0,0,0,0,0,7,28,14,99,413,837
10951,42,0,735,12,0,0,0,0,0,0,7,28,15,152,537,757
10952,42,0,700,1,0,0,0,0,0,0,7,28,15,94,295,561
10953,42,0,130,7,0,0,0,0,0,0,7,28,15,114,163,949
10954,53,0,130,25,0,0,0,0,0,0,7,28,15,141,833,1951
10955,9,0,111,1,0,2,0,0,0,0,7,28,15,57,302,5559
10956,17,0,111,9,0,0,0,0,0,0,7,28,16,138,430,753
10957,51,0,745,0,0,0,0,0,0,0,7,28,16,181,707,870
10958,46,0,700,5,0,0,0,0,0,0,7,28,16,196,399,513
10959,54,0,745,1,0,0,0,0,0,0,7,28,18,101,445,480
10960,27,0,130,6,0,0,0,0,0,0,7,28,18,56,510,1259
10961,42,0,143,25,0,0,0,0,0,0,7,28,19,146,537,2409
10962,56,0,143,9,0,0,0,0,0,0,7,28,19,171,633,638
10963,56,0,143,9,0,0,0,0,0,0,7,28,19,158,340,964
10964,54,0,631,1,0,0,0,0,0,0,7,28,20,93,345,690
10965,40,0,600,1,0,0,0,0,0,0,7,28,20,70,562,568
10966,58,0,445,1,0,0,0,0,0,0,7,28,20,111,368,718
10967,33,0,150,1,0,0,0,0,0,0,7,28,20,64,395,773
10968,27,0,441,6,0,0,0,0,0,0,7,28,21,154,489,667
10969,54,0,150,1,3,0,0,0,0,0,7,28,21,83,345,878
10970,0,0,445,13,0,0,0,0,0,0,7,28,21,197,601,5401
10971,51,0,150,1,0,0,0,0,0,0,7,28,21,176,611,1093
10972,59,0,444,6,0,0,0,0,0,0,7,28,21,227,593,5013
10973,42,0,700,7,0,0,0,0,0,0,7,28,21,99,465,574
10974,51,0,445,1,0,0,0,0,0,0,7,28,21,233,745,1734
10975,51,0,113,1,3,0,0,0,0,0,7,28,21,151,603,846
10976,40,0,730,96,0,0,0,0,0,0,7,28,22,90,485,504
10977,33,0,700,46,0,0,0,0,0,0,7,28,22,132,442,633
10978,27,0,150,9,0,0,0,0,0,0,7,28,22,99,508,623
10979,51,0,444,7,0,0,0,0,0,0,7,28,22,55,346,12115
10980,27,0,151,6,0,0,0,0,0,0,7,28,22,77,238,925
10981,27,0,700,70,0,0,0,0,0,0,7,28,22,144,203,403
10982,51,0,651,1,0,0,0,0,0,0,7,28,22,0,387,394
10983,56,0,700,1,0,0,0,0,0,0,7,28,22,76,419,808
10984,33,0,700,70,0,0,0,0,0,0,7,28,22,0,0,509
10985,51,0,735,1,0,0,0,0,0,0,7,28,22,57,597,1965
10986,55,0,118,31,3,0,0,0,0,0,7,28,22,78,584,735
10987,9,0,111,1,0,1,0,0,0,0,7,28,22,85,157,7890
10988,9,1,111,1,0,1,0,0,0,0,7,28,22,0,135,7875
10989,41,0,411,3,0,0,0,0,0,0,7,28,22,82,394,941
10990,39,0,150,31,0,0,0,0,0,0,7,28,23,160,732,1099
10991,27,0,700,0,0,0,0,0,0,0,7,28,23,124,480,1164
10992,9,0,622,1,0,0,0,0,0,0,7,28,23,318,918,2019
10993,53,0,151,36,0,0,0,0,0,0,7,28,23,136,418,3334
10994,44,0,400,17,0,0,0,0,0,0,7,28,23,90,463,697
10995,54,0,111,1,0,2,0,0,0,0,7,29,0,77,422,1942
10996,30,0,130,6,0,0,0,0,0,0,7,29,1,101,474,2306
10997,55,0,111,1,0,1,0,0,0,0,7,29,1,65,346,1749
10998,60,0,600,1,0,0,0,0,0,0,7,29,1,34,379,599
10999,57,0,741,13,0,0,0,0,0,0,7,29,2,61,420,579
11000,53,0,463,6,0,0,0,0,0,0,7,29,2,48,410,1294
11001,57,0,111,1,0,5,0,0,0,0,7,29,2,59,91,3170
11002,27,0,150,6,0,0,0,0,0,0,7,29,3,85,428,617
11003,34,0,111,1,0,2,0,0,0,0,7,29,3,74,308,6881
11004,50,0,130,7,0,0,0,0,0,0,7,29,4,48,408,1518
11005,60,0,111,1,0,1,0,0,0,0,7,29,5,45,272,3301
11006,56,0,113,1,3,0,0,0,0,0,7,29,6,105,475,1816
11007,60,0,111,17,0,5,0,0,0,0,7,29,6,83,434,801
11008,46,0,700,39,0,0,0,0,0,0,7,29,7,136,506,646
11009,44,0,700,6,0,0,0,0,0,0,7,29,7,100,315,471
11010,58,0,111,32,0,2,0,0,0,0,7,29,7,98,256,1688
11011,17,0,411,7,0,0,0,0,0,0,7,29,8,46,402,1087
11012,46,0,710,1,0,0,0,0,0,0,7,29,9,107,283,304
11013,30,0,151,1,0,0,0,0,0,0,7,29,9,63,315,810
11014,52,0,700,36,0,0,0,0,0,0,7,29,10,13,238,408
11015,9,0,745,1,0,0,0,0,0,0,7,29,11,122,372,593
11016,55,0,700,49,0,0,0,0,0,0,7,29,11,160,391,471
11017,17,0,130,7,0,0,0,0,0,0,7,29,11,69,291,815
11018,52,0,130,35,0,0,0,0,0,0,7,29,13,51,348,1594
11019,46,0,710,6,0,0,0,0,0,0,7,29,14,176,387,439
11020,27,0,745,22,0,0,0,0,0,0,7,29,14,181,424,498
11021,54,0,411,7,0,0,0,0,0,0,7,29,15,21,236,748
11022,30,0,151,1,0,0,0,0,0,0,7,29,15,53,409,1088
11023,30,0,600,6,0,0,0,0,0,0,7,29,15,123,489,656
